65469	can you pls get rid of holly he is so uneducated of sport wheb you have sportscaster who have been throgh the sport and are professional in their presentation he look like joke	OFF	UNT	NULL
77903	diversity ha become tribalism culturalappropriation is left unwinding of america tcot conservative	NOT	NULL	NULL
91308	he ll no it all about creating new democratic voter	NOT	NULL	NULL
54265	maybe it wa democrat antifa	NOT	NULL	NULL
92091	you are literally one of the most beautiful people have ever seen in my entire life and want you to know that	NOT	NULL	NULL
23084	me too jack sack we conservative tweet in barrel	OFF	TIN	GRP
97852	am suggesting way for our climate barbie to lead by example something liberal don know how to do 5 ethic code violation will prove that	NOT	NULL	NULL
60451	voice from the frontline of domestic violence that the gun lobby cannot drown out cdnpoli	OFF	TIN	IND
49370	before long football player will receive about half of what they make now let them keep protesting the player aren going to win this	NOT	NULL	NULL
66545	you are insinuating that the rape victim is not credible because polygraph are not admissible in court	NOT	NULL	NULL
18561	new hero god bless him	NOT	NULL	NULL
42212	yet another good guy with gun ‍ ️ we need common sense gun control legislation dosomthing votethegopout countryoverparty document alleged mass murderer thought wife wa cheating	OFF	TIN	OTH
95191	where doe antifa fall on this report or did you only look at the right	NOT	NULL	NULL
71100	im going to tell you one more time to fuck off before block and report your as who your current president	OFF	TIN	IND
90022	the greatest generation and the original antifa thank you for freeing u from nazism	NOT	NULL	NULL
55219	ahhh how the left punishes it soldier today is your last day don forget your 6 million dollar goodbye check thanks for supporting the cause	NOT	NULL	NULL
27440	you liberal are so nice and caring	NOT	NULL	NULL
22493	have backtraced your ip and have sent you information to antifa	NOT	NULL	NULL
50231	maga are pervert and demon period nothing is sacred or innocent with these mutt of satan	OFF	TIN	OTH
58581	tell me did restoring your computer to an earlier date correct your problem you were having	NOT	NULL	NULL
48281	you do realize how ridiculously radical all these tweet sound right who are you trying to mobilize antifa	OFF	TIN	IND
81253	he look like he been sucking on lemon before he go into those hearing	OFF	TIN	IND
73212	is colin really that hot yes he is	NOT	NULL	NULL
93754	he is so brutal hopefully he sell the team	OFF	TIN	IND
45586	keep getting yours	NOT	NULL	NULL
28596	liked trump but he is too scared from democrat plus he is making million making unprofessional short video it pretty much like looting the liberal but legally	NOT	NULL	NULL
27692	m thankful that people who virulently demand gun control frequently don have gun mercifully it natural selection in way they generally show violent tendency verbally licensed gun owner are usually very civil and polite group c they understand the alternative	NOT	NULL	NULL
81657	how about just k her she is an instigating big mouth bitc amp so is her evil friend my opinion teamtani	OFF	TIN	IND
78183	no don know but know he is one heck of patriot who preached the unity of the people of ethiopia when it wa costly to do so	NOT	NULL	NULL
31246	big wanda fucked with the wrong one	NOT	NULL	NULL
91405	did say that no typical liberal	NOT	NULL	NULL
67006	that would be about how the dems work still think dr wa told long before it wasn ever going to this far because someone convinced her the conservative would roll over immediately	NOT	NULL	NULL
87281	and you are who to speak for the rest of u	NOT	NULL	NULL
21267	stamp we did this shit all the time	OFF	UNT	NULL
15922	need serious psychiatric help this guy is an anger management bi polar psych 101 case study	OFF	TIN	IND
85133	he got his chance and blew it	OFF	TIN	IND
65355	think he is up to super bad stuff	NOT	NULL	NULL
25043	no kidding tell your son to never be alone with woman unless you are dating and even then protect yourself somehow geez don know turn your recorder on	NOT	NULL	NULL
24720	liberal demonuts will never learn conservative always will find the truth and blow their whole story	NOT	NULL	NULL
15876	but but but we need more gun control right oh wait guess that doesnt stop criminal only law abiding citizen which is known so think on why they want to control you and disarm you	OFF	TIN	GRP
21376	toad the one on top nobama is best described a such maga trump2020	NOT	NULL	NULL
87273	more like what m missing lmao m just bitter about being ignored yet again and m ignoring her because that what m like but it so hard not to message her	NOT	NULL	NULL
84538	maga durbin must have participated in the tesla podcast to think huessein administration wa scandal free durbin think gun control work in chicago also 2a rahmemanuel chicagopd	NOT	NULL	NULL
93133	colin is dick would sell out just a quick	OFF	TIN	IND
96063	that right walkawayfromdemocrats voteredtosaveamerica votered2018 mcga maga	NOT	NULL	NULL
75167	ugh put your antifa mask back on before you scare the child	NOT	NULL	NULL
75791	now to get inner city e chicago to have policy that promote job growth there so that the nuclearfamily return the lack of one is why have the daily killing not gun control issue twill	OFF	TIN	IND
37729	awesome of course the left will think differently but who care this is great	NOT	NULL	NULL
92720	tear of joy	NOT	NULL	NULL
92000	she is full of it she will go for it	NOT	NULL	NULL
63028	you are not poet don ask how knoweth	NOT	NULL	NULL
44162	nearly half trillion dollar already repatriated more coming tcot maga rednationrising	NOT	NULL	NULL
48717	remember people who make up story don ask the fbi to investigate those story kag maga kavanaughaccuser	NOT	NULL	NULL
43384	why do conservative not understand grammar	NOT	NULL	NULL
89738	time to take this twt down is there anyone in our team with an ounce of gut	NOT	NULL	NULL
98644	10 new gun control law 11 term limit 12 eliminate lifetime salary for politician 13 same medical benefit a any other federal employee 14 federal holiday on election day 15 review of presidential power of pardon	NOT	NULL	NULL
88126	here is the thing ain disputing that a nation we have problem and never have however to say someone is likely to die earlier in botswana than anywhere in the world is reach that where felt you are just exaggerating	NOT	NULL	NULL
75943	it hard to believe you are 39 remember you a the cute first daughter in the white house voted for your dad twice you have been true force for good thank you	NOT	NULL	NULL
20399	ha ve met you both and neither of you are dull me on the other hand	NOT	NULL	NULL
68120	can you eat this child you are wild	NOT	NULL	NULL
92033	lol he think his ex girlfriend wa an antifa infiltrator	NOT	NULL	NULL
21767	he didn pay money for his account and stuff so he is now stranger and everything it is because of his obsession for sonic hope that he dy there	OFF	TIN	IND
97985	are we anywhere in this am really just asking see slimshady everywhere in this lol thegreatawakening qanon maga time to all wake up to ourselves thestorm wwg1wga jesusisback godisgreat	NOT	NULL	NULL
88855	whens the next meeting	NOT	NULL	NULL
86850	maga nificient patriot please fb	NOT	NULL	NULL
61361	think it ok to say disagree with bernie on some military spending and find his record on gun control troubling but still support him	NOT	NULL	NULL
34518	why do you keep telling this lie there were ppl there that did not belong to antifa kkk that were just there supporting or not supporting the statue staying or going dems love repeating lie because they have nothing else do you repeat hand up don shoot too probably	NOT	NULL	NULL
95937	29 listened to the liberal democrat and their bed buddy in the msm demand transparency from the well your about to get yuge scoop of transparency from him like said in the start of this thread be careful what you wish for end	OFF	TIN	IND
16162	if you want to maga 1 stop intellectual property theft by china 2 pivot away from china and give business to other asia country 3 ask u business to move to other country 4 tax reciprocally 5 make xi look weak demolish south china sea xi is crook	OFF	TIN	IND
49345	omg he is sex on leg	OFF	TIN	OTH
33337	it called fds or otherwise commonly known a not getting your way antifa member hard at work	NOT	NULL	NULL
29687	woooow he is so awesome	NOT	NULL	NULL
61775	is the main muckspreader for and do not be surprised about the various twist and turn of the fake novichok story	NOT	NULL	NULL
95645	2 in weird way the debate about section 33 reminds me of the gun control debate in the u they have law that allow people to own gun designed to kill people yet are shocked when gun are used to kill people we assumed they would restrain themselves	OFF	UNT	NULL
30523	evil must be stopped he is major part of the swamp in dc maga wwg1wga draintheswamp qanons down_with_government_corrruption	NOT	NULL	NULL
13485	we have thousand of gun control law which one aren sensible enough for you	NOT	NULL	NULL
58468	wow you are to sweet	NOT	NULL	NULL
32303	meanwhile greatest economy ever more job for black and hispanic in history 401k is kicking as ms13 and illegals are being deported daily nk is back to the table for denuclearizing trump is draining the corruption of doj and fbi outfrickingstanding maga2020	OFF	UNT	NULL
12796	pls take look at signing gordon he is the deep threat with goodwin hurt we need and only 27 come play with grop	OFF	TIN	IND
36781	reasonable gun control use 2 hand	NOT	NULL	NULL
40813	we waiting on mean as florence to do what she gonna do ack	OFF	TIN	GRP
53866	he she is lying also claiming didn know they were dating but when you look at her old tweet you can see her arguing with careeeema and saying they re dating plus tom and are too careful to hold hand in public	NOT	NULL	NULL
72162	when is this low iq piece of human trash going to go away nobody care what this wack job ha to say so why is she constantly in our face if she think mr trump ha acted despicably what doe she call going on live television and telling people to attack conservative	OFF	TIN	IND
35355	rich liberal	NOT	NULL	NULL
60080	don worry fellow antifa and resist member have made an excellent plan to stop russian influence for good call it general plan ost we will invade russia western border in three different army group while cleansing the population all the way to moscow	NOT	NULL	NULL
53781	anyone who support gun control is racist just like shannon twatts	OFF	TIN	GRP
96110	a it should be	NOT	NULL	NULL
54858	he is what the industry stand for all about spreadsheet and no care for the human side	OFF	TIN	IND
59064	lol antifa been doing it to republican for year you didn care when it wa betsy devos	NOT	NULL	NULL
61374	demorats hold conservative amp gop to higher standard than they hold themselves to	NOT	NULL	NULL
77500	why love ong seongwu bsc he is the reason of my smile and tear he such precious human being on earth and the ongly one that can brighten up my mood why cry is bcs im so poor that cant afford to spend much on him but thats encourage me to do better in life bcs of him	NOT	NULL	NULL
45925	yes like going after the 5pc on plastic bag so that could get their own way on uni credit and austerity and even now go back on promise to cut tax for self employed	NOT	NULL	NULL
22280	yes a the democrat and liberal continue to sabotage the november election it would be the intelligent thing to do so say 20 million veteran	NOT	NULL	NULL
55150	so doe antifa go to church	NOT	NULL	NULL
44318	anxiety fucking suck	OFF	UNT	NULL
19659	dolt you ve become another nail for hammer trump	OFF	TIN	IND
69284	but doe he schmooze with communist putin in helsinki like your daddy maga	OFF	TIN	IND
81801	b no we don support gun control we support 2a that say shall not be infringed go read some history and find out why you are part of the reason	OFF	TIN	GRP
76865	that wench is on something she must be to spout her drivel wanna bet someone give her the beating first let see she is in parking lot with no one else around and few black woman who are much better then her find her or white people much brighter	OFF	TIN	IND
23241	another elitist who is out of touch with the patriotic american	OFF	UNT	NULL
56974	‍ ️ this deplorable from the dreg of society say public_executions will make criminal think harder about being politician ️ maga wwg1wga qanon draintheswamp drainthedeepstate	OFF	TIN	GRP
26843	absolutely right to not propose another referendum are not in power amp we are not negotiating it for to make brexit work it belongs to them if they can do that then should call general election labour are ready	NOT	NULL	NULL
93012	all the tana supporter that are saying she is innocent tana	NOT	NULL	NULL
19145	is glad the you worked hard but shame you are physical dementia the thing are you may not be simple to understand talk when write you cannot clearly	OFF	TIN	IND
96625	he just another jerk	NOT	NULL	NULL
14310	war on free speech antifa and high tech	NOT	NULL	NULL
26815	yea cuz mushroom penis syndrome is definitely an impeachable offense maga	OFF	UNT	NULL
27997	croatian president bikini photo world hottest president ever	NOT	NULL	NULL
29510	look in the mirror lefty no bigger bully than antifa and progressive leftist trying to get in the face of the right	OFF	TIN	GRP
57970	both of you are going to have to take several seat when it come to kyle	NOT	NULL	NULL
65961	it fine he god prophet imagine that nowadays yes officer did fuck that elementary student but it fine bc god said could	NOT	NULL	NULL
63428	just announced on espn he is	NOT	NULL	NULL
20868	had more substantial rape charge against him that were never investigated anitahill saying judge kavanaugh ha burden turning u law of innocent until proven guilty on it head conservative and must put an end to this side show now ha come unglued	NOT	NULL	NULL
95429	you have nothing you are isolating yourself from others and it quite hilarious to watch also if you were around for the idea of anonymous year ago you would know it in general about resistance don support senseless violence actually fought against antifa like	NOT	NULL	NULL
48006	canada stand behind and his government negotiation with the pseudo dictator weak conservative a usual no backbone	NOT	NULL	NULL
89868	he wa saying nigga who say they boycotting nike for the military are racist because the military fuck with nike	OFF	TIN	OTH
38643	doubtful he one of the least hateful people on this planet maybe you re looking in mirror	NOT	NULL	NULL
41255	he is jesus	NOT	NULL	NULL
46162	the war on the right antifa	NOT	NULL	NULL
49578	50 year mandatory minimum for any crime committed with gun will substantially reduce violence and put end to gun control babble no politician will support this because they don care why you ask because they re politician first termlimits	NOT	NULL	NULL
75915	gateway pundit news judicial committee chair grassley go off on feinstein say she refused to join him on call with far left accuser maga 2a prolife	NOT	NULL	NULL
90956	clearly you are not weather person worst condition are due for tomorrow	NOT	NULL	NULL
47926	always been lier	OFF	TIN	IND
55041	is shaking while answering question clearly she is no comfortable onpoli	NOT	NULL	NULL
32946	is the blind man fash that antifa need to thrash beating up blind guy is over the top	NOT	NULL	NULL
81968	he is compromising an active investigation sound like obstruction of justice to me	NOT	NULL	NULL
21440	yeah that why antifa dress like isi	NOT	NULL	NULL
55116	you just said the same thing all the liberal say president trump is not deporting immigrant he trying to deport people who sneak into this country amp not follow the rule to come in if you come in that way you are criminal turn off cnn amp try another point of view	OFF	TIN	GRP
95031	call the gun control in oregon is prohibited on the state and federal level	NOT	NULL	NULL
25995	labour and can commit to ruling out second referendum a he is trying to be people pleaser amp win every possible vote he could get and positioning themselves either way like would not go down well with some voter conservative bbcqt brexit eu	NOT	NULL	NULL
10094	54 night club partiers slaughtered in oregon with 30 caliber universal 1 carbine the nra call gun control research unethical	NOT	NULL	NULL
29505	will conservative ever stop catering to fringe group and address issue the majority of canadian have to deal with every white hunter could vote conservative twice and you still loose we need real option to the liberal	NOT	NULL	NULL
85241	it also mean her treacherous action will seriously offend 70 of who voted to leave all four pillar of the corrupt eu chuckmay chuckchequers bojo4pm	NOT	NULL	NULL
42872	hillary and logic talk about your classic oxymoron professor sound like he should be teaching poly sci at evergreet college	NOT	NULL	NULL
65656	he is doing better job than could do 18n18	NOT	NULL	NULL
68408	confidence rigged	NOT	NULL	NULL
83952	liberal philosophy is your guilty until proven innocent	NOT	NULL	NULL
96547	go buy an antifa shirt from wal mart you lumpenprole	OFF	TIN	IND
75046	so baby aren future men suppose ripping their limb off and sucking their dead body out and putting them in the trash that sorta thing	OFF	TIN	IND
64197	antifa caught off guard after getting confronted by the last person they ever wanted to answer too	NOT	NULL	NULL
55085	obama will preach about gun control in the s but then arm the drug cartel in mexico and advocate for open border piece of shit is worth more than obama	OFF	TIN	IND
81738	wrong 99 percent of the time she is in bed or laying down suntanning all summer long she is bland like dry piece of toast carry on bb20	OFF	TIN	IND
46849	you are hero	OFF	UNT	NULL
70014	so tuned into the emmy last night watched for whole 5 second before some celebrity had never heard of started talking about their platform click liberal ruin everything	OFF	TIN	GRP
40610	democrat leadership ha been silent about violence on republican for reason this explains why their response to antifa wa encouraging them	NOT	NULL	NULL
36866	this is not conservative what ha happened to our party lost the plot	NOT	NULL	NULL
45549	read comment from woman saying why didn you come to u when slavery wa choice wearing maga hat and talking with trump	NOT	NULL	NULL
90201	she is going to be voted out in november their hateful party is toast	NOT	NULL	NULL
93623	he is always the victim same song and dance	NOT	NULL	NULL
76858	there is rumbling that starting to bubble dems aren listening they re barrelling on mistake dems seriously need to stop and listen there is rage building like ve never seen the silence of conservative and republican is becoming deafening dems need to listen	NOT	NULL	NULL
21525	dog shit	OFF	UNT	NULL
32689	he is also still behind	NOT	NULL	NULL
53549	oakland line suck	OFF	TIN	OTH
69656	this nigga prob made her infertile god only know all the germ he brought back	OFF	TIN	IND
90092	nah did you see his sideline out burst sunday he is me first player and only care about his stats we don need him	NOT	NULL	NULL
69494	it also time for u conservative to forget about her and ignore her	NOT	NULL	NULL
78943	because only the unhinged liberal that are scared they won be able to murder their baby are demanding this the other normal rational people with common sense can see this is just fake accusation to stall	OFF	TIN	GRP
75113	ok you are wrong	NOT	NULL	NULL
33043	what next mr hooper is retconned a pedophile grover becomes trans barkley is neutered big bird is put on med to stop seeing snuffy oscar shoot heroin elmo now member of the church of satan telly join antifa zoe ha abortion kermit labeled hate symbol by splc	NOT	NULL	NULL
45574	just another blm brat blocking highway antifa thug swinging bike lock here come just another screamer from the gallery except this childish scoundrel screamed he raped me sat down in the middle of the room stuck her thumb in her mouth and whined prove me wrong	OFF	TIN	IND
95833	wow like this lady more amp more she is such fighter amp blessing	NOT	NULL	NULL
73651	16 shot 3 killed friday in chicago strictest gun control city shooting chicago weekend death and injury count	NOT	NULL	NULL
48871	have plenty of conservative work with that are not afraid to share their racism and hate for democrat it is sickening	OFF	TIN	GRP
92076	like antifa	NOT	NULL	NULL
55266	you re welcome bob hope you are having an excellent wednesday	NOT	NULL	NULL
52325	glad to see another nfl owner ha read the constitution unlike all the crybaby fussing over peaceful protest freedomofexpression freedomofexpression is still alive that one of the reason america is great	NOT	NULL	NULL
34986	a fuck not as fuck although conservative are fucking u all up the as right now	OFF	TIN	IND
70212	you will want to be in my bunker one day and you are not invited am the anti antifa	NOT	NULL	NULL
80581	she is leftist activist biased to stop judge cavanaugh do need to draw you picture	NOT	NULL	NULL
23691	he should have done that with obama	NOT	NULL	NULL
91170	gas bro	NOT	NULL	NULL
95811	irony alert didn the under thatcher sell of most of the council house stock and now they are trying to replace it what joke these people are	NOT	NULL	NULL
77307	after seeing the content of the post for one are pleased with the legislation we have in regard of gun control on the other hand legislation doe need to be improved to support mental aid to this individual he ha to be sectioned	OFF	TIN	GRP
26981	well now the liberal have finally destroyed sesame street whats left	NOT	NULL	NULL
81786	they probably shutdown the website because of the death threat if she vote yes she ll most likely get lot of support from maga voter	OFF	TIN	GRP
86718	fortunately the rest of america is not the swamp in washington washington is the worst place to decide what good for america	OFF	TIN	OTH
27151	you are betting on it you just don have choice	NOT	NULL	NULL
74407	exactly she is so incredibly talked and m so excited to see her on my tv weekly she brilliant	NOT	NULL	NULL
18939	your logo look an awful lot like the antifa flag and communist flag coincidence much	NOT	NULL	NULL
91312	so fn hilarious	NOT	NULL	NULL
34640	if so why do democrat continue to say he is rapist why do you democrat say republican allow rapist to be president he isnt unscathed	OFF	TIN	GRP
31844	god never worry for he is powerful	NOT	NULL	NULL
34118	thank you greatest president of all time maga	NOT	NULL	NULL
10767	maga hat would make that pic legit	NOT	NULL	NULL
37532	you are goddamn right both side will be heard we want the truth kavanaugh republican better not put party above country	NOT	NULL	NULL
78177	54 of american say the nation is on the wrong track	NOT	NULL	NULL
63497	can believe luigi fucking died ️	OFF	TIN	IND
13121	he is farmer thay grows the stuff they make canola from and land lake refuse to dilute their pure butter maybe	NOT	NULL	NULL
32596	don entertain shit	OFF	UNT	NULL
85413	right you are	NOT	NULL	NULL
38109	what the fuck do you gain from posting on your private instead of your public	NOT	NULL	NULL
67572	cute	NOT	NULL	NULL
21059	white liberal like you and your colored ilk are easily worse than bigot you are nothing but coward and victim hood enabler who want to keep my kind impoverished via welfare and identity politics thank god more people are seeing your evil for what it is	OFF	TIN	IND
32143	max is the bos the conservative shouldn have made such weak dud a their leader this wouldn have happened scheer try to cater to the left wing crazy he should be all in on freedom of speech but he coward on that he take the same position a trudeau on nafta	OFF	TIN	IND
26305	mdzs2018 day 15 character deserves more love wen ning she is beautiful and innocent person deserves all the love of the world her personality is very adorable give me the need to protect him to adopt	NOT	NULL	NULL
74252	hello ate soup and now m very tired but love you	NOT	NULL	NULL
81249	they just need to go away no one want to see them in the medium advocating for gun control it unseemly	OFF	TIN	IND
49768	it just snack she is making steak later lol	NOT	NULL	NULL
93277	bigbosstamil look like janani ha figured out she is not going to win but just focusing on ending the game with dignity and finesse she seems too resigned and not much enthusiasm in anything doe anyone feel that way	NOT	NULL	NULL
56208	from your lip to god ear antonio will do my part let hope all conservative do their part and stay vigilant at the poll dems are desperate there will be fraud	OFF	TIN	IND
19000	haha true she is sad but doesn need the validation so just let her and her follower keep spreading the hate they have for truth	NOT	NULL	NULL
64027	organized resistance the leaking campaign at state dept to derail the maga agenda via	NOT	NULL	NULL
16608	gold coin she cute diamond blue palm tree the visionary she is probably fave production so far fave gold coin everywheh	NOT	NULL	NULL
77672	because of obama and holder more cop are getting killed each year because they hated law enforcement and encouraged civil unrest	OFF	TIN	IND
78556	these gun control scientist are disgrace they should have their license to publish revoked	OFF	TIN	GRP
32097	he a dumb as	OFF	TIN	IND
15789	man he is so fine	NOT	NULL	NULL
33570	governor of his state next	NOT	NULL	NULL
17536	funny how he think he is soooo important not	NOT	NULL	NULL
80148	because president trump and god gave u miracle	NOT	NULL	NULL
55940	please and that bitch will get popped and end up with lump like her dumb as sister	OFF	TIN	IND
84924	rus u fuckin dead	NOT	NULL	NULL
38859	give it rest rice eater maga	NOT	NULL	NULL
85636	wonder if ground seen if kaiser is ok if wa him would of went and got him idgaf all he is worried about is his body building	NOT	NULL	NULL
65686	don trust	NOT	NULL	NULL
34708	willie you just lost over half of your fan by getting involved in politics fan no more cannot believe you support open border and gun control you have smoked too much dope guess that is what you and beta have in common	OFF	TIN	IND
48089	a veteran of the u army have supported different president over different period of my life not gonna sit back and watch no one man disgrace america like this be happy with who you support cause he is not good for your country usa voteblueandbringafriend	NOT	NULL	NULL
67851	antifa slim is obsessed with trump	NOT	NULL	NULL
19340	dubious mortgage lol you mean the ninja loan for subprime borrower that bank were forced to provide by democrat and liberal citing that not providing them wa racist and discriminating just because people don have job cmos were derivative of the subprime problem	OFF	TIN	IND
19727	tina thank you m all in for president trump maga	NOT	NULL	NULL
10582	please could the author of this brill article do something to rescue u and brexit from this remainiac of pm who will enslave u forever under unelected commsion federal fanatic plus the conservative can say farewell to gov for at least 5 yr who could trust the tory	NOT	NULL	NULL
16822	wemarchforourlives enoughisenough what say you we need solves gun special and the usa fall election focused electing only those for actual gun control dump old dnc gop with empowerment 4action	NOT	NULL	NULL
87269	uk govt non announcement are the only consistant and affordable policy under labour or conservative for decade designed for soundbite no immediate resource required never likely to ever be implemented it propoganda but sadly it ha it desired effect	OFF	UNT	NULL
71084	but there a saying you are what you eat aint wanna be loose chicken wanna be loose to ma daddy	NOT	NULL	NULL
55794	fake news who in their right mind would go along with this nut	OFF	TIN	IND
90595	this meme got me driving mr feinstein chinese chinesespy california wethepeople draintheswamp justice clintonemails maga wwg1wga californiawildfires redpill factsmatter factsonly makecaliforniagreatagain kag dnc liberallogic truth msm fact	NOT	NULL	NULL
57622	this is just more of the standard trudeau liberal emotional manipulation of canadian they think canadian are stupid	OFF	TIN	GRP
39339	tuesdaythoughts got gut feeling twitter is now in the gunsight of the government and president trump for anti trust violation censoring and shaddowbanning conservative watch for big news coming out soon	NOT	NULL	NULL
44526	leader must do much more on gun control overall protect our young people	NOT	NULL	NULL
57816	without the prior existence of fascism antifa would have no raison etre end fascism and antifa go away	NOT	NULL	NULL
57027	had empathy and regret he may have been bad ineffective president but he is way more presidential than trump could ever hope to be	OFF	TIN	IND
15058	energy independence it here thank you	NOT	NULL	NULL
43068	1st pic oh my god the batman superman trailer is awesome 2nd pic oh my god bvs is awesome 3rd pic oh you dont like bvs and call it shit movie well bitch 4th pic oh zack wa fired henry left and ben is leaving	OFF	TIN	IND
42064	believe he is one step worse according to expert sociopath which is malignant narcissist	OFF	UNT	NULL
49204	aaron rodgers will never win ring the rest of his sad as career hope you his regular season heroic cause thats all he is good for have nice day	OFF	TIN	IND
42797	it would be better to call themfaux liberal fox liberal c the word liberal is not bad moral philosophy amp don want the word to be tainted by people who don know the actual definition look at the word feminism society changed it meaning into something negative	NOT	NULL	NULL
27877	you are becoming unhinged with this game	NOT	NULL	NULL
90104	pearl bhaiya you are amazing	NOT	NULL	NULL
10528	people change over time why did the president change his stance on gun control after his first campaign perhaps kaepernick embraced this issue after he read up on the history of this subject history you don seem to acknowledge	NOT	NULL	NULL
92835	good for you he is bit miss guided for me to follow a the guy to me seems more like an idiot amp crock but if you think that he is perfect even though there is multiple investigation against him whom am to disagree m still looking for better role model for america cya	OFF	TIN	IND
55037	lol you are correct	NOT	NULL	NULL
94038	offer different view on why liberal outnumber conservative at university	NOT	NULL	NULL
35878	fuck you if you don start working an man of steel sequel soon the whole dceu will irreversibly go to shit	OFF	TIN	IND
70467	hmm that not biblical you may want to ask god if you are doing it right m pretty sure you re supposed to get in that church with all the people you don care to be around it your persecution	NOT	NULL	NULL
53003	oh this is gonna get some antifa idiot shot so fast they don even realize gun owner are usually really aware of what going on around them	OFF	TIN	GRP
93937	my favorite is if you play the genocide path you are mass murderer in real life	OFF	TIN	IND
32846	no think he know is going to lose anyway and he ha nothing to lose in this battle he is like suicide bomber can only think tactically unfortunately he can only lie to stay in news	OFF	TIN	OTH
40951	agree those antifa nutjobs should be arrested before they start trouble again	OFF	TIN	GRP
86258	just in case anyone missed it maga trump2020	NOT	NULL	NULL
82256	prepared all she ha to say is don remember all the time and liberal will believe her b	OFF	TIN	GRP
45715	planned parenthood provides million with contraception thereby eliminating an unplanned pregnancy for most an unplanned pregnancy that doesn potentially result in an abortion conservative posse no critical thinking skill whatsoever	NOT	NULL	NULL
12795	gun control now enough is enough	OFF	UNT	NULL
37008	you gotta prove to the world who you are bale	NOT	NULL	NULL
52613	conservative try to preserve institution that young people are constantly trying to destroy because the aging left brainwash them into taking action young people have no conception of sense of maintaining effective system most are connected to destructive impuse	NOT	NULL	NULL
96446	go head and switch from nike to gun control now	NOT	NULL	NULL
62079	is very lost soul his father ked him up real good	OFF	TIN	IND
29704	am sorry to hear this chris you are big part of the wp family admire your fight and strength a you battle this disease have no word to express how sorry am you are dealing with al truly hope cure can be found one day	NOT	NULL	NULL
55641	liberal dictionary illegal immigrant dreamer trump supporter deplorables m 13 killer human being human being in the womb not human being antifa protestors law abiding nra membbbqers terrorist bill clinton feminist brett kavanaugh predator	NOT	NULL	NULL
58269	good example of democrat gun control	NOT	NULL	NULL
84693	he is nut	OFF	TIN	IND
63759	who talking sense or ll follow the industry expert a should listentoindustry	NOT	NULL	NULL
26590	did every other comedian suddenly die	NOT	NULL	NULL
99477	hopefully he won because he should learn lesson and there should be better gun control by then if he did and something happened he could end up in jail that doesn seem fun hope he turn his life around for the better will he go to foster care	NOT	NULL	NULL
56766	followed and she is truly breathtaking and amazing woman to follow	NOT	NULL	NULL
42055	see you support gun control	OFF	TIN	IND
45622	she should be prosecuted to the fullest extent of the law the tragic waste of such beautiful person her incompetency and hasty judgement ha ruined his family and friend life know she is devastated but that is little comfort to his loved one	OFF	TIN	IND
64745	swear nigga make me wanna turn this phone off	OFF	TIN	GRP
26181	you re part of the problem no more regressive liberal draintheswamp	NOT	NULL	NULL
36762	she is	NOT	NULL	NULL
84385	job description in charge of the big door because that the most likely point of entry for the antifa hacker and their doxx equipment which is quite cumbersome	NOT	NULL	NULL
18105	this is nothing more than an opportunity for the liberal to crate more false headline while cherry picking statement and distorting their meaning this is just stall tactic and deflection from reality	NOT	NULL	NULL
30765	tuna and beef brisket thought all you liberal were vegan	NOT	NULL	NULL
42735	stopkavanaugh believe woman except for the 65 who support kavanaugh tcot maga rednationrising	NOT	NULL	NULL
78670	conservative if you are not gun person believe you need to become one if these nov election don go well for the dishonest dems think the violence will get worse all conservative will need to be able to defend themselves and their loved one	OFF	TIN	GRP
84691	yes she is	NOT	NULL	NULL
98344	for your encore say that every other western country that all but eliminated mass shooting through effective gun control are lying too it would be fitting	OFF	TIN	GRP
39642	libs v conservative simple	NOT	NULL	NULL
53564	anarchist nefarious treason invading free america antifa	OFF	TIN	GRP
13230	even obama trade rep acknowledges trump is cleaning up an old global trade mess maga makeamericagreatagain makeamericaamericaagain makeamericastrongagain makeamericasafeagain makeamericasaneagain	OFF	UNT	NULL
10734	7 myth of democratic socialism debunked maga kag	OFF	TIN	IND
57671	state level crime when the alleged offender wa juvenile silly liberal no crime committed by kavanaugh but probably one by the liar ford democratsdividinganddestroyingamerica democratshateamerica	OFF	TIN	GRP
44764	thank you for explaining succinctly why second referendum would be used by to rewrite the question and manipulate the answer in order to clingvto power peoplesvote	NOT	NULL	NULL
63834	8th demension	NOT	NULL	NULL
85121	wasn aware there wa big money in sensible gun control	NOT	NULL	NULL
67478	my cfb 10 tbt at 9pm and you are scheduled with me tonight check in	NOT	NULL	NULL
75100	the gop ha blood on their hand gun control	OFF	TIN	IND
34193	there is no such thing where is this fascist left antifa are anarchist they are not socialist or democrat you folk on the right embrace authoritarianism and fascism look at trump he attack all our institution and the rule of law and fluff putin	OFF	TIN	IND
14922	1 what your definition of mass shooting 2 headline where nationally or locally 3 doe one gun death every single one make headline 4 australia tell me about those mass carnage that happened after gun control wa imposed link to reputable source please	NOT	NULL	NULL
83216	keep banging on with your nationalist nonsense once democrat win the midterm and raise tax you ll be able to get on the same page a everyone else universal health care and gun control will save countless life trumpsters like you will learn eventually	OFF	TIN	GRP
94359	why don liberal understand that an allegation of drunk teenager who don have sex is not federal crime golly moses what is wrong with those people	NOT	NULL	NULL
30516	all bull	NOT	NULL	NULL
31832	guess just need to double down on my donation to protect the constitution and bill of right fast company gun control group donation hurt because everyone agrees with them the truth about gun	NOT	NULL	NULL
